Date,^FTSE_log_return,^GSPC_log_return,^N225_log_return,^STOXX50E_log_return
2019-01-09,0.1314819060496959,0.17371471766949623,0.19371529403498217,0.1402406584250733
2019-01-10,0.13174469799410313,0.1737735231256451,0.1945120743660052,0.14024432434957573
2019-01-11,0.13062835309369172,0.17328370999587225,0.19502106095949426,0.13968560002392988
2019-01-14,0.1306213426308958,0.17285739501834022,,0.1397645403117493
2019-01-15,0.130920466920404,0.17352265372910067,,0.13981186124211065
2019-01-16,0.13062985128126203,0.17334451003920648,0.19514730325002572,0.13977066274831332
2019-01-17,0.13058098282854919,0.17322543793992587,0.19261439831818122,0.13832848976634957
2019-01-18,0.13325411885812344,0.17431593416952276,0.19347591605277656,0.14131049072825297
2019-01-21,0.13324030754448224,,0.1934570676588237,0.14129988891888234
2019-01-22,0.1338855388896871,,0.1932462116501348,0.14137823342473152
2019-01-23,0.13429721543973866,0.1743629364506205,0.1926130050002237,0.14131941222028066
2019-01-24,0.13389362008619654,0.17426283054554692,0.1918465124253445,0.14099354468616854
2019-01-25,0.13364792948063656,0.17469638914614935,0.1921117068963811,0.1419627643908605
2019-01-28,0.1341451477185903,0.17493458156220468,0.19155052320047272,0.14233902201556703
2019-01-29,0.1352890410457499,0.17493774181089491,0.19083381701181204,0.14254016562291194
2019-01-30,0.13728460104075427,0.17637999138686775,0.18914804416657405,0.1420553868657175
2019-01-31,0.13709009866244345,0.17669204868882943,0.18976633104281912,0.1419481912228553
2019-02-01,0.13654317052140522,0.17617541048791024,0.18965529705200349,0.14102602710449272
2019-02-04,0.13591514293139403,0.17644541661769994,0.18967127246421944,0.14082063462706448
2019-02-05,0.13809414599033984,0.17638441916521702,0.189679521017721,0.14254287955712214
2019-02-06,0.13808621923585876,0.17623904345511532,0.18965627772216978,0.1424259323409921
2019-02-07,0.1384850612145017,0.17653439096418883,0.18890995596837903,0.14484264106056569
2019-02-08,0.13804810850130408,0.17654068841963316,0.19089731522532125,0.14496401660320749
2019-02-11,0.1385006772991088,0.17638092802432115,,0.14536808510795926
2019-02-12,0.1378954332997496,0.1772401320077754,,0.14581315361596775
2019-02-13,0.13836801169146665,0.17721830860510657,0.1917560285716162,0.14592605414258147
2019-02-14,0.1382813361287219,0.17718257348612623,0.1917517909335803,0.14358581529051076
2019-02-15,0.13692900385808687,0.17790586232227407,0.19220254451013835,0.1458166172762704
2019-02-18,0.1364891615879101,,0.19371196116853706,0.14582712045676272
2019-02-19,0.13669320830390505,,0.19371754938366062,0.1443234841309517
2019-02-20,0.13691432590856775,0.1779269601535588,0.19352262388780747,0.14438024764981416
2019-02-21,0.13733705662028675,0.17772452507404243,0.19300176984864068,0.1443794526317454
2019-02-22,0.1373479359589196,0.17790356775514862,0.1930129905879827,0.14414655467594317
2019-02-25,0.13734685265126564,0.17766419813269402,0.19313818280052533,0.1440077238302227
2019-02-26,0.13743897724300896,0.1773605070000627,0.19294189303960296,0.14402068207098614
2019-02-27,0.13735110684429472,0.17697860622779957,0.1930797843804605,0.14404647971410028
2019-02-28,0.13722659609890692,0.17693588516310393,0.19337845182686042,0.14416349342469004
2019-03-01,0.13652384343483087,0.1771900919233399,0.19300971144271734,0.14379996641934897
2019-03-04,0.13592225944330452,0.17722614003581932,0.191428167132062,0.1437778891646083
2019-03-05,0.1360250116006783,0.17722914518091498,0.1888617841833162,0.14379957322576883
2019-03-06,0.13531967623011246,0.1774328112276819,0.18880452225827982,0.14343149442356537
2019-03-07,0.1349660555990896,0.17751197504900335,0.18902964294261135,0.1427110076993454
2019-03-08,0.1351423311916681,0.17713936457481333,0.19110598716784036,0.14312481015079148
2019-03-11,0.13524670180826662,0.17843502057286148,0.19118642722964277,0.14260842935092033
2019-03-12,0.13530551715351583,0.1782849388162927,0.19285710090753153,0.1413569957452716
2019-03-13,0.13508970876664983,0.17850893066767468,0.1931444361364371,0.14130533871208933
2019-03-14,0.13504951271021012,0.178507875456931,0.1931159685335817,0.1414911764501764
2019-03-15,0.13524227504848085,0.17864101832482623,0.19304539784085376,0.14249593102457878
2019-03-18,0.13593840820842734,0.17867366766598575,0.19284464493278708,0.14249545454422366
2019-03-19,0.13601601547526623,0.17865396226526303,0.19284293542787972,0.14261313674277257
2019-03-20,0.13604947994036978,0.17866378540557779,0.1928516790016384,0.1434756145856012
2019-03-21,0.1364350701766646,0.1792684056269829,,0.14343725672166732
2019-03-22,0.1374286915579686,0.18123541395611756,,0.1458779703632779
2019-03-25,0.13742374652900358,0.1810516493533456,0.1975463372831857,0.14581161080311922
2019-03-26,0.13714441995663637,0.18137335620059367,0.1999283949759838,0.14597333916082
2019-03-27,0.13714046231820207,0.18132511579965557,0.19972690448242922,0.1452692194593301
2019-03-28,0.13722186355460803,0.18122804201927908,0.2010049721244677,0.14481819738081275
2019-03-29,0.1373695114219916,0.18149660920458263,0.2012508510491525,0.14517651579006463
2019-04-01,0.13755335000635696,0.1819088540502012,0.2022121376162465,0.14580229364113037
2019-04-02,0.13823297014321456,0.18190977606479466,0.20189550758765565,0.14576310426240238
2019-04-03,0.13816623627531935,0.1818896206146781,0.2023169918876691,0.14652288113809636
2019-04-04,0.13708001100686854,0.18191663529785912,0.2014720952241087,0.1449710838035175
2019-04-05,0.13594413983810877,0.1820001546942044,0.20151509968000758,0.14486819636464154
2019-04-08,0.1348698644178183,0.18195908402972508,0.20106761030155684,0.14451606056184835
2019-04-09,0.1349816559614134,0.18214447295072528,0.20035280089940558,0.14465905755668115
2019-04-10,0.13368936636079776,0.1821375049011166,0.19986733257955663,0.14407993641557354
2019-04-11,0.13061160886923479,0.1821381638213117,0.19987703704541585,0.14353552967084476
2019-04-12,0.130605860691518,0.18239428778076167,0.19980347792611888,0.1427078569108506
2019-04-15,0.13047507691494334,0.182044171471873,0.20068458481394766,0.1426414107470503
2019-04-16,0.130483294303593,0.1818877080591802,0.20024896832303948,0.14057943443057924
2019-04-17,0.13047230856975367,0.18191207331544992,0.19933605755598136,0.13815016002329605
2019-04-18,0.13034987336916037,0.18192011717546377,0.19951529220118028,0.13812478550371862
2019-04-19,,,0.1996506417250188,
2019-04-22,,,0.1994583515400066,
2019-04-23,,0.17605997509064655,0.19933668939379257,
2019-04-24,0.13071689392070987,0.17354053588465979,0.19905838932741007,0.1380187960575851
2019-04-25,0.13093772126077163,0.17242809670488154,0.19917055180503845,0.13676313615777272
2019-04-26,0.12963447756410387,0.17231865908111602,0.19105755815762573,0.13658194461949533
2019-04-29,0.12964164722547047,0.1697119313498688,,0.13574419462621665
2019-04-30,0.12951920175940654,0.16971484311416646,,0.1357866210024755
2019-05-01,0.1289660716676967,0.16878623987027042,,
2019-05-02,0.12805230962095163,0.16881664262603638,,
2019-05-03,0.12814474034278625,0.16921374891971702,,0.135432174402152
2019-05-06,,0.16914755816286692,,0.1345277467500804
2019-05-07,,0.16482242301306832,,0.1370699569961186
2019-05-08,0.12689238801377048,0.16282872476992272,0.19210230868376948,0.13645489289075088
2019-05-09,0.12751040759858034,0.160924782963812,0.19069167488781924,0.13877640821222512
2019-05-10,0.12743555743222024,0.1606851002956275,0.1899126983651437,0.13858937842934446
2019-05-13,0.12769119654390115,0.16304783617428056,0.1892780715818275,0.13970384728910168
2019-05-14,0.1278834132643846,0.1627261660450243,0.1891223042294698,0.1391398596523281
2019-05-15,0.12743744835083531,0.1622583379665877,0.1891527097005355,0.1393547415678635
2019-05-16,0.1277942624551387,0.1624680994827378,0.1892526182702554,0.1408641087827585
2019-05-17,0.1275732518959797,0.1625103117159465,0.18575576807462915,0.1410142476715507
2019-05-20,0.12733622570423966,0.1625638555128116,0.18571662774297232,0.1430062320251952
2019-05-21,0.12736612728857039,0.16025455448878334,0.17765209850170482,0.1422272028852091
2019-05-22,0.12727811154759452,0.16026483457296611,0.17754505143507116,0.14215295491213067
2019-05-23,0.12896163685974427,0.16062737756916612,0.17776992132370692,0.1444483838469838
2019-05-24,0.12912588114346138,0.15814176981025815,0.17665410334644835,0.14379049217553988
2019-05-27,,,0.17412198705437254,0.14330909073227432
2019-05-28,,,0.17351379489083005,0.14318136818134267
2019-05-29,0.13020818891363614,0.15843669632828997,0.17064946923736043,0.14476899065945112
2019-05-30,0.12983766921124387,0.15809050310005474,0.16925938507899296,
2019-05-31,0.12879652365075417,0.15850628993851867,0.17007209918175567,
2019-06-03,0.12748601245321173,0.15851630080394952,0.17051722929270371,0.1448825335280349
2019-06-04,0.12757172533213793,0.15957414289322064,0.16851866829500675,0.1451331679640678
2019-06-05,0.1265348775030376,0.157771448476967,0.16984981293320672,0.14358423840268028
2019-06-06,0.12665908058304673,0.15793617951263436,0.16984309348174573,0.14270891497929003
2019-06-07,0.1273130415197592,0.15713811154505458,0.16744206948580273,0.14292293375606874
2019-06-10,0.12739119483898018,0.1572021970979084,0.1682669042938091,
2019-06-11,0.12679866895942193,0.15394375701930543,0.1683014564666295,
2019-06-12,0.12599556443755827,0.15393936173025619,0.16817931875760397,0.1430710697651319
2019-06-13,0.1256914834564823,0.15362410197367166,0.16807202751533665,0.14230837907057012
2019-06-14,0.12396033240334763,0.1528800236778453,0.16742324672589853,0.14237516384977525
2019-06-17,0.11491021793929901,0.1454841792806042,0.1673403662687307,0.1423758455218294
2019-06-18,0.11501969018571348,0.14202177793775328,0.16742867524345825,0.14503687549257704
2019-06-19,0.11459987158841886,0.14205252053822698,0.16890962457509143,0.14502670304817583
2019-06-20,0.11342068757788586,0.1425925375393097,0.16851644878118804,0.1440527691728687
2019-06-21,0.11263653258241745,0.14245858016597746,0.16899138872384786,0.14350086168681375
2019-06-24,0.1126259431094994,0.1424929846940683,0.1689088888930551,0.14238443704659892
2019-06-25,0.11235270498083427,0.14040491517741774,0.16842507031672418,0.1336690297580205
2019-06-26,0.11119613816788709,0.1369926670998365,0.1650546123067345,0.1336273521348951
2019-06-27,0.11004920380449958,0.1370524469573669,0.16571047106257364,0.1319446737766302
2019-06-28,0.10941505004655572,0.13521152687850677,0.16344050277609878,0.1314245250216871
2019-07-01,0.10935295461006632,0.13335038682170572,0.16569803538864927,0.12973440907969014
2019-07-02,0.10981542039380224,0.12961567979512478,0.16274564403327718,0.12975760248331555
2019-07-03,0.10970738617913244,0.12318261130199826,0.16286746271318625,0.12980004439643886
2019-07-04,0.10549348493430115,,0.1602197778896923,0.12889053705526096
2019-07-05,0.10602123137850111,,0.15967853441310864,0.1285175006684062
2019-07-08,0.10604223255973579,0.12314026264392373,0.15757471271782442,0.1285331547752686
2019-07-09,0.10562049724118945,0.12307508333624345,0.15737301694273584,0.12607573144562248
2019-07-10,0.10157427491891897,0.12275833962421376,0.15509876578045376,0.12618124347070933
2019-07-11,0.1014827502849625,0.12276150402540774,0.15493878705378644,0.12439680564193584
2019-07-12,0.10106662788254375,0.1167991947942792,0.14915310032806456,0.11796575737211235
2019-07-15,0.10080471493081311,0.10758040028061193,,0.11783835402918902
2019-07-16,0.10088072772701877,0.10752757172825714,,0.11770458282416718
2019-07-17,0.10108754918004653,0.10748612431628468,0.14826892345553175,0.11796654518090471
2019-07-18,0.10050960376801997,0.10746213804905087,0.15073773033703544,0.11831366139518
2019-07-19,0.10027051666560337,0.10789191928879462,0.14364933127282228,0.11827028992620289
2019-07-22,0.09996964629471862,0.10789576054641435,0.14361208190454094,0.11799746070729084
2019-07-23,0.09995519128635977,0.10777061553574709,0.1402426490804585,0.11896643893132916
2019-07-24,0.09710378874105124,0.10706076739616072,0.13990704940930804,0.11894867944339833
2019-07-25,0.09715783480989515,0.10745932472634805,0.13912407844593988,0.11932003039674752
2019-07-26,0.09651780566355132,0.1074358353699393,0.13799764562093528,0.11593559712879326
2019-07-29,0.09864633048095334,0.10617798041504672,0.13740958937171263,0.11580076941335093
2019-07-30,0.09883065706985099,0.10629815268834657,0.1372645302391614,0.11848508725610206
2019-07-31,0.09956536295539296,0.10765653283841427,0.13782958652931795,0.1184753412736059
2019-08-01,0.0985365125345928,0.10806213929905736,0.13668326841979547,
2019-08-02,0.10315261320995585,0.1079722488717339,0.14000765808006885,
2019-08-05,0.10724867673318574,0.11655552760740354,0.14206346307879256,0.12181342911819222
2019-08-06,0.10766980868486295,0.11596948732953391,0.14235066212914105,0.12113636270854154
2019-08-07,0.10731698808914929,0.11541803155099281,0.14242213922156177,0.12068481834346245
2019-08-08,0.10857558411450324,0.11819668925010567,0.14185771323698254,0.12345346260904994
2019-08-09,0.10503790048182837,0.11833415682279243,0.14174963849356126,0.12482592067923175
2019-08-12,0.1051785435750242,0.11960466491557545,,0.12487450269124917
2019-08-13,0.10403648567115693,0.12129507508411048,,0.1253807975550038
2019-08-14,0.10594896169898484,0.12790403111217857,0.14241342010748273,0.1289041598300929
2019-08-15,0.1065771199838112,0.1279354082615698,0.14326349532251917,0.1271399417361468
2019-08-16,0.10704339981779272,0.129428729043947,0.14248257760885646,0.128573089340563
2019-08-19,0.10739641265721087,0.12928560098744607,0.14283484703025695,0.1263801263435721
2019-08-20,0.10815969969825458,0.12979453947075575,0.14290328632313415,0.12645929260362976
2019-08-21,0.10900597908692458,0.1301755562298631,0.14293474012023602,0.12708655737868188
2019-08-22,0.10998450987022498,0.12935906693852917,0.14292149687728392,0.12706983167637043
2019-08-23,0.10989746195926593,0.13476444673875224,0.142789709509622,0.12820912978980303
2019-08-26,,0.13549531104569665,0.14326948886100233,0.1279581417286141
2019-08-27,,0.13531444497940662,0.14266175456292882,0.12575670885546036
2019-08-28,0.10957817055507203,0.1355956089902664,0.14267057941885428,0.12578828327252423
2019-08-29,0.10977634045806806,0.1366918972191958,0.14175240927717644,0.12708765025968935
2019-08-30,0.1098438395934574,0.1366850465346347,0.14042335716436236,0.12696345252853833
2019-09-02,0.11078470384697131,,0.14053698809138596,0.1269687294555638
2019-09-03,0.11061905089120924,,0.14027438408002998,0.1270829283994366
2019-09-04,0.11053579836646675,0.1373815613250649,0.1402670885311328,0.12756587537986333
2019-09-05,0.11062503521029611,0.13820722346540612,0.1433455602828931,0.12818050351472993
2019-09-06,0.11047603817802726,0.138059505417268,0.14338670422392785,0.12816332245080314
2019-09-09,0.11075553780807337,0.13804045341257257,0.14348935522684053,0.12804328736468545
2019-09-10,0.11051626698951444,0.13766014056013884,0.1434029812914797,0.12794874742666
2019-09-11,0.11129451975278165,0.13738070283587744,0.14353302124648842,0.12809495222780837
2019-09-12,0.1110130632368854,0.13734589537704345,0.1432169341342618,0.12829300752310793
2019-09-13,0.11052943658208124,0.13596728228810234,0.1432662769878063,0.1283211809897643
2019-09-16,0.11082347812896877,0.13604077509403656,,0.1288212861652443
2019-09-17,0.11076312746543539,0.1357780093351359,,0.12826424431659772
2019-09-18,0.11076773693995824,0.1357613318949698,0.14314239225046105,0.1280328235887558
2019-09-19,0.11093890493379921,0.13562546353792507,0.14294078205833088,0.1283238965257915
2019-09-20,0.1106710483742904,0.13577891718136648,0.14260485555276028,0.128277328711475
2019-09-23,0.10989559715506254,0.13577857982186303,,0.12894996683775273
2019-09-24,0.1100080729891632,0.13628754663260015,,0.12776412572889734
2019-09-25,0.10981658189504213,0.13573792743766444,0.13963179302863318,0.1280438662242941
2019-09-26,0.10974894277319946,0.13289066532896912,0.1395122775336673,0.127980558463422
2019-09-27,0.10676894336372021,0.133141243443273,0.13783005400600032,0.1270407669867342
