AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
0.026902353956977265,-0.009223380956577043,-0.01819976208420271,0.0012765616071053199,0.01520956034808707,-0.008101703776572933,0.005305943067840158,-0.004825531006802719,-0.0015662161624018234,-0.0037825446191902534,0.005127363385307282,1.7857143566721963e-06
0.014133442923216055,-0.006898859792041745,0.004481495419990322,-0.019637979753188928,-0.009694402917465372,0.03078539656774426,0.0009894937386183411,-0.01696994720854106,0.007058816540780999,0.0010629166838318493,-0.004190317514784048,2.579364984754532e-06
0.009420006678181325,0.02736856926343112,-0.0005898656867260321,0.023152880618152016,-0.02402760949636018,0.010971479231370429,0.001977434199537109,0.024661358340000827,-0.006074732293898433,-0.005764281129585158,0.004757101184084123,2.7777777896040964e-06
-0.041321870538294614,0.02672098402100187,-0.014406972957900499,0.003814308916181286,-0.008075571901493994,-0.015072288687976165,0.014306898050217454,0.005715800835139895,-0.0355743346127525,-0.008849122130762721,-0.011472372435297529,2.7777777896040964e-06
-0.036278842535056754,-0.004919409864532542,-0.008141566750707208,-0.013678295388253936,-0.010899888616861086,-0.005101312943662228,-0.002107968218996392,-0.012862676238262316,-0.01689945240313273,-0.008159163414626747,-0.010868354494576682,2.7777777896040964e-06
0.013902177649874226,-0.05214897242564975,0.005811857561237144,0.017720051508325563,0.019782636797421205,0.009639153254911603,0.007148556301958653,0.003939890683862357,0.02991728055417897,0.027161388921135288,0.015550108394620121,3.3730159084948284e-06
0.005802759620658238,-0.006309397554944973,-0.0035646284533171757,0.02321499336872823,0.0055979129204095646,0.007109426352449599,0.014679724340910694,0.02776863629592463,0.009950276401390123,0.011785984685591888,0.012103694395670717,3.5714287133443927e-06
0.01720611694683072,0.008296611113712604,0.018263312682254673,-0.006412041423932924,-0.004531261935104225,-0.003630213501819579,-0.003973874166192104,-0.02143839560166494,0.0007947715124316801,-0.005376601862836172,-0.004982486563424704,3.5714287133443927e-06
-0.03603870944757537,-0.026532324835409127,-0.025960609108319543,-0.04815092074497429,-0.029913214216119588,-0.02793518893823632,-0.019952450387988763,-0.025810711931285257,-0.03175616515336188,-0.028228209010944916,-0.030865788997511023,3.3730159084948284e-06
0.01775570147504424,0.01250650849415047,0.008561581760928583,-0.0013042024770953953,-0.0077751413172352235,-0.01291158149350402,-0.0016288398153496697,0.002464911652808599,0.01836676195141007,0.001236466400845071,0.0020665368934122963,3.3730159084948284e-06
-0.0068554153743064505,-0.004770483687287164,0.004103098912209502,-0.015665208231808614,0.001756043597628043,-0.010759291084174838,-0.004730214966246926,-0.003995206630393877,-0.018196586837573414,-0.00046602304715470666,-0.007218727737237196,3.5714287133443927e-06
0.010663460873152397,0.010271406593340249,0.005567406260110763,0.01830226036104543,0.014162600329782338,-0.009170818496040622,0.012292430321047432,0.018203999098968415,0.012629126227375664,0.01320862739410833,0.012559820706876668,3.968254027385561e-06
-0.005454093563361684,-0.005676555667534444,-0.0037095821895932746,0.01250326256678247,0.00039930027642798294,-0.011622657976771422,-0.0014573813230658317,-0.008787849714016693,-0.00048605409421931256,-0.005367918276557915,-0.0019584006524642206,3.968254027385561e-06
0.0181939930265278,0.023261738417602817,0.0036484807954015874,0.003858628867727809,0.01342687653946828,0.0008707603206206116,0.004702430719454087,0.01253453054020226,0.030789453589944893,0.006013749210398656,0.010466029260706833,3.7698412225359962e-06
